num,sgId,sgTypecode,huboid,sggName,sdName,wiwName,giho,gihoSangse,jdName,name,hanjaName,gender,birthday,age,addr,jobId,job,eduId,edu,career1,career2,dugsu,dugyul
13,20080409,2,100003439,성북구을,서울특별시,성북구,2,,한나라당,김효재,金孝在,남,19520514,55,,75,정당인,68,고려대학교 사회학과 졸업,전)조선일보 논설위원,전)대통령직인수위원회 상임자문위원,38322,47.25
14,20080409,2,100001415,강북구갑,서울특별시,강북구,2,,한나라당,정양석,鄭亮碩,남,19581125,49,,75,정당인,221,서강대학교 공공정책대학원졸업 (정치학석사),이명박 대통령후보 유세부단장,한나라당 강북갑 당협위원장,27429,48.21
15,20080409,2,100001417,강북구을,서울특별시,강북구,1,,통합민주당,최규식,崔奎植,남,19531117,54,,72,국회의원,68,서울대학교 철학과 졸업,(전)한국일보 편집국장,(현)17대 서울 강북을 국회의원,26391,43.5
16,20080409,2,100002738,도봉구갑,서울특별시,도봉구,2,,한나라당,신지호,申志鎬,남,19630623,44,,225,사회운동가,221,일본 게이오대학 정치학 박사,자유주의연대 대표,삼성경제연구소 수석연구원,32613,48.04
17,20080409,2,100000705,도봉구을,서울특별시,도봉구,2,,한나라당,김선동,金善東,남,19631009,44,,75,정당인,221,고려대학교대학원 정치외교학 석사,박근혜대표 비서실 부실장,도봉을 당원협의회 운영위원장,37228,52.18
18,20080409,2,100000544,노원구갑,서울특별시,노원구,2,,한나라당,현경병,玄鏡柄,남,19621105,45,,75,한나라당 노원갑 당협위원장,221,서울대학교 행정대학원 졸업(정책학 전공),행정고시 합격(29회),17대 대선 한나라당 이명박후보 서울 전략기획본부장,29010,41.58
19,20080409,2,100000562,노원구을,서울특별시,노원구,2,,한나라당,권영진,權泳臻,남,19621210,45,,88,서울디지털대학교 행정학과 교수,221,고려대학교 대학원 졸업(정치학 박사),전 서울특별시 정무부시장,전 한나라당 미래연대 공동대표,43150,49.93
20,20080409,2,100005270,노원구병,서울특별시,노원구,2,,한나라당,홍정욱,洪政旭,남,19700314,38,,225,기업인,221,스탠포드대학교 법과대학원 졸업,(주)헤럴드미디어 대표이사 회장,(주)에이치엠엑스동아TV대표이사 회장,34554,43.1
21,20080409,2,100002795,은평구갑,서울특별시,은평구,1,,통합민주당,이미경,李美卿,여,19500920,57,,72,국회의원,221,이화여자대학교 대학원 정치외교학과 졸업 (정치학 석사),(현) 국회의원,(현) 통합민주당 물가안정대책특위위원장,33638,45.82
22,20080409,2,100005111,은평구을,서울특별시,은평구,5,,창조한국당,문국현,文國現,남,19490112,59,,75,정당인,221,서울대학교 대학원 경영학과 졸업 (경영학 석사),창조한국당 대표,유한킴벌리 대표이사 사장,48656,52.02
23,20080409,2,100001990,서대문구갑,서울특별시,서대문구,2,,한나라당,이성헌,李性憲,남,19580530,49,,75,정당인,221,성균관대학교 신문방송학과 박사졸업(언론학 박사),(전) 제16대 국회의원,(전) 한나라당 박근혜 대표 비서실장,33463,51.64
24,20080409,2,100005000,서대문구을,서울특별시,서대문구,2,,한나라당,정두언,鄭斗彦,남,19570306,51,,72,국회의원,68,서울대학교 무역학과 졸업,서울특별시 정무부시장(전),이명박대통령후보 전략기획총괄팀장(전),36931,59.07
25,20080409,2,100003341,마포구갑,서울특별시,마포구,2,,한나라당,강승규,姜升圭,남,19630920,44,,75,정당인,221,서강대학교 영상대학원 광고홍보학 박사,(전)제17대 대통령직 인수위원회 부대변인,(전)서울시 공보관,30203,48.05
26,20080409,2,100000931,마포구을,서울특별시,마포구,2,,한나라당,강용석,康容碩,남,19691203,38,,85,변호사,221,Harvard Law School 법학석사,(전)이명박 대통령 후보 중앙선대위 법률지원팀장,(전)한나라당 마포을 당원협의회 운영위원장,36447,45.94
27,20080409,2,100005149,양천구갑,서울특별시,양천구,2,,한나라당,원희룡,元喜龍,남,19640214,44,,72,국회의원,68,서울대학교 법학과 졸업,검사,변호사,49847,52.11
28,20080409,2,100003761,양천구을,서울특별시,양천구,2,,한나라당,김용태,金容兌,남,19680326,40,,75,정치인,68,서울대학교 정치학과 졸업,중앙일보 기획위원,대통령직 인수위 전문위원,38092,50.47
29,20080409,2,100002748,강서구갑,서울특별시,강서구,2,,한나라당,구상찬,具相燦,남,19570707,50,,75,정당인,221,동국대학교 대학원 졸업,한나라당 박근혜대표 공보특보,이명박 대통령 특사(중국),50244,49.58
30,20080409,2,100003164,강서구을,서울특별시,강서구,2,,한나라당,김성태,金聖泰,남,19580523,49,,225,사회복지사,221,한양대학교 행정대학원 졸업(행정학 석사),제17대 이명박대통령 인수위원회 상임자문위원,전국소년소녀가장돕기중앙회 공동대표,45284,47.15
31,20080409,2,100000849,구로구갑,서울특별시,구로구,2,,한나라당,이범래,李泛來,남,19590126,49,,85,변호사,221,경희대학교 경영대학원 세무관리학과(석사) 졸업,한나라당 서울시당 구로갑 당협위원장,법무법인 중앙 대표변호사,39804,46.48
32,20080409,2,100005408,구로구을,서울특별시,구로구,1,,통합민주당,박영선,朴映宣,여,19600122,48,,72,제17대 국회의원,221,서강대학교 언론대학원(석사) 졸업,제17대 국회의원(재정경제위원회 위원),MBC경제부장(앵커),34783,47.3
33,20080409,2,100005596,금천구,서울특별시,금천구,2,,한나라당,안형환,安亨奐,남,19630607,44,,75,정당인,221,하버드대학교 공공행정대학원 졸업(석사),KBS 보도본부 외교안보데스크,하버드 케네디스쿨 연구원,37720,43.95
34,20080409,2,100000856,영등포구갑,서울특별시,영등포구,2,,한나라당,전여옥,田麗玉,여,19590419,48,,72,국회의원,221,서강대학교 공공정책대학원 졸업(정치학석사),제17대 국회의원,(전)한나라당 최고위원,35151,43.75
35,20080409,2,100004876,영등포구을,서울특별시,영등포구,2,,한나라당,권영세,權寧世,남,19590224,49,,72,국회의원,221,하버드대학교 케네디스쿨 졸업(행정학석사),(전)한나라당 최고위원,(현)한나라당 나눔봉사위원장,38537,57.56
36,20080409,2,100002635,동작구갑,서울특별시,동작구,1,,통합민주당,전병헌,田炳憲,남,19580317,50,,72,국회의원,221,고려대 정책대학원 졸업(경제학석사),제17대 국회의원,전)청와대국정상황실장(국민의 정부),38014,44.86
37,20080409,2,100005267,동작구을,서울특별시,동작구,2,,한나라당,정몽준,鄭夢準,남,19511017,56,,72,국회의원,221,서울대학교 경제학과 졸업,(현) 대한축구협회 회장,(현) 아산사회복지재단 이사장,47521,54.41
38,20080409,2,100005460,관악구갑,서울특별시,관악구,2,,한나라당,김성식,金成植,남,19581216,49,,225,정당인,68,서울대학교 경제학과 졸업,경기도정무부지사,"한나라당 제2 정책조정위원장(경제,예산)",48133,46.72
39,20080409,2,100002883,관악구을,서울특별시,관악구,1,,통합민주당,김희철,金熙喆,남,19471215,60,,88,건국대학교 행정대학원 초빙교수,221,건국대학교 행정대학원졸업(행정학 박사),"민선 2,3기 구청장",건국대학교 행정대학원 초빙교수,43235,46.5
40,20080409,2,100002739,서초구갑,서울특별시,서초구,2,,한나라당,이혜훈,李惠薰,여,19640615,43,,72,국회의원,221,미국 UCLA대학교 경제학박사,전 박근혜 대변인,전 한나라당 원내부대표,48682,75.01
41,20080409,2,100005214,서초구을,서울특별시,서초구,2,,한나라당,고승덕,高承德,남,19571112,50,,85,변호사,68,서울대학교 법과대학 법학과 졸업(법학사),변호사,이화여자대학교 겸임교수,48224,60.26
42,20080409,2,100005457,강남구갑,서울특별시,강남구,2,,한나라당,이종구,李鍾九,남,19500922,57,,72,국회의원,221,미국노스웨스턴대학교 Kellogg School 경영대학원 졸업,제17대 국회의원,한나라당 사무부총장,61047,64.9
43,20080409,2,100005480,강남구을,서울특별시,강남구,2,,한나라당,공성진,孔星鎭,남,19530420,54,,72,국회의원,221,미국 클레어몬트 대학원 졸업(정치학 박사),한나라당 서울시당 위원장,한양대 행정대학원 교수,57721,62.69
44,20080409,2,100005321,송파구갑,서울특별시,송파구,2,,한나라당,박영아,朴英娥,여,19600618,47,,88,대학교수,221,"미국 펜실베니아대 대학원 물리학과 졸업 (4년과정, 이학박사)",(현)명지대학교 물리학과 교수,(현)한국물리학회 부회장,39626,61.61
45,20080409,2,100005324,송파구을,서울특별시,송파구,2,,한나라당,유일호,柳一鎬,남,19550330,53,,88,교수,221,"미국 펜실베니아대 대학원 졸업 (경제학과, 박사, 5년)",(전)한국조세연구원장,한국개발연구원 국제정책대학원 교수,39089,61.98
46,20080409,2,100005018,송파구병,서울특별시,송파구,1,,통합민주당,김성순,金聖順,남,19400928,67,,75,정당인,221,한양대학교 대학원 행정학과 졸업 (행정학 박사),"송파구청장(관선 초대·4대,민선 초대·2대)",제16대 국회의원,40623,46.96
47,20080409,2,100001159,강동구갑,서울특별시,강동구,2,,한나라당,김충환,金忠環,남,19540309,54,,72,국회의원,221,서울시립대학교 대학원(행정학 박사),강동구청장 3선,제17대 국회의원,49437,59.73
48,20080409,2,100001169,강동구을,서울특별시,강동구,2,,한나라당,윤석용,尹碩鎔,남,19511116,56,,75,정당인,221,중앙대학교 사회개발대학원 졸업(행정학 석사),(전)한나라당 강동구을 당협위원장,(현)천호한의원 원장,41652,54.5
49,20080409,2,100001712,중구동구,부산광역시,동구,2,,한나라당,정의화,鄭義和,남,19481218,59,,72,국회의원,68,부산대학교 의과대학 졸업,제15·16·17대 국회의원,국회 재정경제위원회 위원장,32669,66.35
50,20080409,2,100004529,서구,부산광역시,서구,7,,무소속,유기준,兪奇濬,남,19590810,48,,72,국회의원,221,뉴욕대학교 대학원 석사 졸업,(현)해양수산 전문 변호사,(전)한나라당 대변인,26605,55.53
51,20080409,2,100000994,영도구,부산광역시,영도구,2,,한나라당,김형오,金炯旿,남,19471130,60,,72,국회의원,68,서울대학교 외교학과 졸업,(전) 한나라당 원내대표,(전) 대통령직 인수위 부위원장,24426,43.46
52,20080409,2,100001822,부산진구갑,부산광역시,부산진구,2,,한나라당,허원제,許元齊,남,19510927,56,,75,정치인,68,서울대학교 정치학과 졸업,(전)SBS이사,(전) 대통령직 인수위원회 자문위원,33686,49.71
53,20080409,2,100001299,부산진구을,부산광역시,부산진구,2,,한나라당,이종혁,李鍾赫,남,19560802,51,,225,(주)세계나무교육 대표이사,221,연세대학교 행정대학원 졸업(행정학석사),한나라당 박근혜 대통령후보 경선 조직지원단장,한나라당 중앙위원회 정보과학분과위원회 부위원장,33360,53.92
54,20080409,2,100005247,동래구,부산광역시,동래구,7,,무소속,이진복,李珍福,남,19571018,50,,75,정치인,221,동아대학교 정책과학대학원 졸업(행정학 석사),(전) 동래구청장(민선3기),(전) 대통령 비서실 정치특보국장(94년),52092,51.15
55,20080409,2,100005029,남구갑,부산광역시,남구,2,,한나라당,김정훈,金正薰,남,19571103,50,,72,국회의원,68,한양대학교 법과대학 법학과 졸업,(현)17대 국회의원,(현)한나라당 원내 부대표,32172,66.07
56,20080409,2,100004963,남구을,부산광역시,남구,7,,무소속,김무성,金武星,남,19510920,56,,72,국회의원,68,한양대학교 경영학과 졸업,(전)한나라당 최고위원,(전)박근혜후보 조직총괄본부장 ,26255,49.69
57,20080409,2,100000744,북구강서구갑,부산광역시,북구,2,,한나라당,박민식,朴敏植,남,19651120,42,,85,변호사,68,서울대학교 외교학과 졸업,(전)외무부 국제경제국 사무관,(전)서울중앙지검 특수부 검사,30215,57.34
58,20080409,2,100005246,해운대구기장군갑,부산광역시,해운대구,2,,한나라당,서병수,徐秉洙,남,19520109,56,,72,국회의원,221,미국 북일리노이 주립대학교 대학원 경제학과 졸업(경제학 박사),민선 제2대 해운대구청장,16·17대 국회의원,57968,64.97
59,20080409,2,100004952,해운대구기장군을,부산광역시,기장군,2,,한나라당,안경률,安炅律,남,19480711,59,,72,국회의원,68,서울대학교 문리대 철학과 졸업,(현)한나라당부산시당위원장,제16·17대 국회의원,32622,51.42
60,20080409,2,100004338,사하구갑,부산광역시,사하구,2,,한나라당,현기환,玄伎煥,남,19590610,48,,75,한나라당 부대변인,68,연세대학교 행정학과 졸업,(전)한나라당 박근혜 전대표 대외협력단 부단장,(전)부산시장 정책특보,24380,44.98
61,20080409,2,100003678,사하구을,부산광역시,사하구,1,,통합민주당,조경태,趙慶泰,남,19680110,40,,72,국회의원,221,부산대학교 대학원 토목공학박사,(현)제17대 국회의원,(현)통합민주당 부산광역시당 위원장,31330,44.89
62,20080409,2,100002846,금정구,부산광역시,금정구,7,,무소속,김세연,金世淵,남,19720715,35,,225,동일고무벨트(주) 대표이사,68,서울대학교 국제경제학과 졸업,대통령 취임준비위원회 자문위원,금정고등학교 총동창회 회장,63806,64.76
63,20080409,2,100005506,북구강서구을,부산광역시,강서구,2,,한나라당,허태열,許泰烈,남,19450725,62,,72,국회의원,68,성균관대학교 법률학과 졸업,전)한나라당 사무총장,현)17대 국회의원,41225,64.19
